-----SNMP query started-----
1: productType.0 pciBased(2)
2: productVersion.0 NetApp Release 8.1.1 7-Mode: Mon Jul 30 12:49:46 PDT 2012
3: productId.0 2014941127
4: productVendor.0 netapp(1)
5: productModel.0 FAS3240
6: productFirmwareVersion.0 5.1.1
7: productGuiUrl.0 https://:443/na_admin
8: productApiUrl.0 https://:443/servlets/netapp.servlets.admin.XMLrequest_filer
9: productSerialNum.0 850000223796
10: productPartnerSerialNum.0 unknown
11: productCPUArch.0 5
12: productTrapData.0 Trap variable currrently unused.
13: productMachineType.0 FAS3240
6313: raidPDiskNumber.2.1.3.6 17
6314: raidPDiskNumber.2.1.3.7 17
6315: raidPDiskNumber.2.1.3.8 17
6316: raidPDiskNumber.2.1.3.9 17
6317: raidPDiskNumber.2.1.3.10 17
6318: raidPDiskNumber.2.1.3.11 17
6319: raidPDiskNumber.2.1.3.12 17
6320: raidPDiskNumber.2.1.3.13 17
6321: raidPDiskNumber.2.1.3.14 17
6322: raidPDiskNumber.2.1.3.15 17
6323: raidPDiskNumber.2.1.3.16 17
6324: raidPDiskNumber.2.1.3.17 17
6325: raidPPlexName.1.1.1.1 /aggr1/plex0
6326: raidPPlexName.1.1.1.2 /aggr1/plex0
6327: raidPPlexName.1.1.1.3 /aggr1/plex0
6328: raidPPlexName.1.1.1.4 /aggr1/plex0
6329: raidPPlexName.1.1.1.5 /aggr1/plex0
6330: raidPPlexName.1.1.1.6 /aggr1/plex0
6331: raidPPlexName.1.1.1.7 /aggr1/plex0
6332: raidPPlexName.1.1.1.8 /aggr1/plex0
6333: raidPPlexName.1.1.1.9 /aggr1/plex0
6334: raidPPlexName.1.1.1.10 /aggr1/plex0
6335: raidPPlexName.1.1.1.11 /aggr1/plex0
6336: raidPPlexName.1.1.1.12 /aggr1/plex0
6337: raidPPlexName.1.1.1.13 /aggr1/plex0
6338: raidPPlexName.1.1.1.14 /aggr1/plex0
6339: raidPPlexName.1.1.1.15 /aggr1/plex0
6340: raidPPlexName.1.1.1.16 /aggr1/plex0
6341: raidPPlexName.1.1.1.17 /aggr1/plex0
6342: raidPPlexName.2.1.1.1 /aggr0/plex0
6343: raidPPlexName.2.1.1.2 /aggr0/plex0
6344: raidPPlexName.2.1.1.3 /aggr0/plex0
6345: raidPPlexName.2.1.1.4 /aggr0/plex0
6346: raidPPlexName.2.1.1.5 /aggr0/plex0
6347: raidPPlexName.2.1.1.6 /aggr0/plex0
6348: raidPPlexName.2.1.1.7 /aggr0/plex0
6349: raidPPlexName.2.1.1.8 /aggr0/plex0
6350: raidPPlexName.2.1.1.9 /aggr0/plex0
6351: raidPPlexName.2.1.1.10 /aggr0/plex0
6352: raidPPlexName.2.1.1.11 /aggr0/plex0
6353: raidPPlexName.2.1.1.12 /aggr0/plex0
6354: raidPPlexName.2.1.1.13 /aggr0/plex0
6355: raidPPlexName.2.1.1.14 /aggr0/plex0
6356: raidPPlexName.2.1.1.15 /aggr0/plex0
6357: raidPPlexName.2.1.1.16 /aggr0/plex0
6358: raidPPlexName.2.1.1.17 /aggr0/plex0
6359: raidPPlexName.2.1.2.1 /aggr0/plex0
6360: raidPPlexName.2.1.2.2 /aggr0/plex0
6361: raidPPlexName.2.1.2.3 /aggr0/plex0
6362: raidPPlexName.2.1.2.4 /aggr0/plex0
6363: raidPPlexName.2.1.2.5 /aggr0/plex0
6364: raidPPlexName.2.1.2.6 /aggr0/plex0
6365: raidPPlexName.2.1.2.7 /aggr0/plex0
6366: raidPPlexName.2.1.2.8 /aggr0/plex0
6367: raidPPlexName.2.1.2.9 /aggr0/plex0
6368: raidPPlexName.2.1.2.10 /aggr0/plex0
6369: raidPPlexName.2.1.2.11 /aggr0/plex0
6370: raidPPlexName.2.1.2.12 /aggr0/plex0
6371: raidPPlexName.2.1.2.13 /aggr0/plex0
6372: raidPPlexName.2.1.2.14 /aggr0/plex0
6373: raidPPlexName.2.1.2.15 /aggr0/plex0
6374: raidPPlexName.2.1.2.16 /aggr0/plex0
6375: raidPPlexName.2.1.2.17 /aggr0/plex0
6376: raidPPlexName.2.1.3.1 /aggr0/plex0
6377: raidPPlexName.2.1.3.2 /aggr0/plex0
6378: raidPPlexName.2.1.3.3 /aggr0/plex0
6379: raidPPlexName.2.1.3.4 /aggr0/plex0
6380: raidPPlexName.2.1.3.5 /aggr0/plex0
6381: raidPPlexName.2.1.3.6 /aggr0/plex0
6382: raidPPlexName.2.1.3.7 /aggr0/plex0
6383: raidPPlexName.2.1.3.8 /aggr0/plex0
6384: raidPPlexName.2.1.3.9 /aggr0/plex0
6385: raidPPlexName.2.1.3.10 /aggr0/plex0
6386: raidPPlexName.2.1.3.11 /aggr0/plex0
6387: raidPPlexName.2.1.3.12 /aggr0/plex0
6388: raidPPlexName.2.1.3.13 /aggr0/plex0
6389: raidPPlexName.2.1.3.14 /aggr0/plex0
6390: raidPPlexName.2.1.3.15 /aggr0/plex0
6391: raidPPlexName.2.1.3.16 /aggr0/plex0
6392: raidPPlexName.2.1.3.17 /aggr0/plex0
6393: raidPDiskName.1.1.1.1 data disk 2a.02.20
6394: raidPDiskName.1.1.1.2 data disk 2a.02.19
6395: raidPDiskName.1.1.1.3 parity disk 2a.02.14
6396: raidPDiskName.1.1.1.4 data disk 2b.03.20
6397: raidPDiskName.1.1.1.5 data disk 2b.03.16
6398: raidPDiskName.1.1.1.6 data disk 2a.02.16
6399: raidPDiskName.1.1.1.7 data disk 2b.03.18
6400: raidPDiskName.1.1.1.8 dparity disk 2b.03.13
6401: raidPDiskName.1.1.1.9 data disk 2b.03.15
6402: raidPDiskName.1.1.1.10 data disk 2a.02.17
6403: raidPDiskName.1.1.1.11 data disk 2b.03.19
6404: raidPDiskName.1.1.1.12 data disk 2b.03.14
6405: raidPDiskName.1.1.1.13 data disk 2a.02.21
6406: raidPDiskName.1.1.1.14 data disk 2a.02.18
6407: raidPDiskName.1.1.1.15 data disk 2a.02.15
6408: raidPDiskName.1.1.1.16 data disk 2b.03.17
6409: raidPDiskName.1.1.1.17 data disk 2b.03.21
6410: raidPDiskName.2.1.1.1 data disk 2a.02.7
6411: raidPDiskName.2.1.1.2 data disk 2b.03.6
6412: raidPDiskName.2.1.1.3 data disk 2b.03.8
6413: raidPDiskName.2.1.1.4 data disk 2a.02.12
6414: raidPDiskName.2.1.1.5 data disk 2a.02.8
6415: raidPDiskName.2.1.1.6 data disk 2b.03.10
6416: raidPDiskName.2.1.1.7 data disk 2b.03.9
6417: raidPDiskName.2.1.1.8 data disk 2b.03.7
6418: raidPDiskName.2.1.1.9 data disk 2b.03.11
6419: raidPDiskName.2.1.1.10 data disk 2a.02.13
6420: raidPDiskName.2.1.1.11 data disk 2a.02.9
6421: raidPDiskName.2.1.1.12 data disk 2a.02.6
6422: raidPDiskName.2.1.1.13 data disk 2b.03.12
6423: raidPDiskName.2.1.1.14 data disk 2a.02.11
6424: raidPDiskName.2.1.1.15 dparity disk 2a.02.5
6425: raidPDiskName.2.1.1.16 parity disk 2b.03.5
6426: raidPDiskName.2.1.1.17 data disk 2a.02.10
6427: raidPDiskName.2.1.2.1 data disk 2b.03.2
6428: raidPDiskName.2.1.2.2 data disk 2a.02.22
6429: raidPDiskName.2.1.2.3 data disk 2b.03.0
6430: raidPDiskName.2.1.2.4 data disk 2a.02.0
6431: raidPDiskName.2.1.2.5 data disk 2b.03.3
6432: raidPDiskName.2.1.2.6 data disk 2a.02.3
6433: raidPDiskName.2.1.2.7 data disk 2b.03.4
6434: raidPDiskName.2.1.2.8 data disk 2a.02.4
6435: raidPDiskName.2.1.2.9 dparity disk 0a.00.14
6436: raidPDiskName.2.1.2.10 data disk 0a.00.18
6437: raidPDiskName.2.1.2.11 data disk 0a.00.16
6438: raidPDiskName.2.1.2.12 data disk 0a.00.20
6439: raidPDiskName.2.1.2.13 data disk 2d.00.17
6440: raidPDiskName.2.1.2.14 data disk 2d.00.19
6441: raidPDiskName.2.1.2.15 parity disk 2d.00.15
6442: raidPDiskName.2.1.2.16 data disk 2d.00.23
6443: raidPDiskName.2.1.2.17 data disk 2d.00.21
6444: raidPDiskName.2.1.3.1 data disk 2b.03.1
6445: raidPDiskName.2.1.3.2 data disk 2a.02.1
6446: raidPDiskName.2.1.3.3 data disk 2a.02.2
6447: raidPDiskName.2.1.3.4 data disk 0a.00.12
6448: raidPDiskName.2.1.3.5 data disk 0a.00.10
6449: raidPDiskName.2.1.3.6 data disk 0a.00.2
6450: raidPDiskName.2.1.3.7 data disk 0a.00.6
6451: raidPDiskName.2.1.3.8 dparity disk 0a.00.0
6452: raidPDiskName.2.1.3.9 data disk 0a.00.8
6453: raidPDiskName.2.1.3.10 data disk 0a.00.4
6454: raidPDiskName.2.1.3.11 data disk 2d.00.3
6455: raidPDiskName.2.1.3.12 data disk 2d.00.13
6456: raidPDiskName.2.1.3.13 data disk 2d.00.9
6457: raidPDiskName.2.1.3.14 data disk 2d.00.11
6458: raidPDiskName.2.1.3.15 parity disk 2d.00.1
6459: raidPDiskName.2.1.3.16 data disk 2d.00.5
6460: raidPDiskName.2.1.3.17 data disk 2d.00.7
6461: raidPDiskPort.1.1.1.1 portA(1)
6462: raidPDiskPort.1.1.1.2 portA(1)
6463: raidPDiskPort.1.1.1.3 portA(1)
6464: raidPDiskPort.1.1.1.4 portB(2)
6465: raidPDiskPort.1.1.1.5 portB(2)
6466: raidPDiskPort.1.1.1.6 portA(1)
6467: raidPDiskPort.1.1.1.7 portB(2)
6468: raidPDiskPort.1.1.1.8 portB(2)
6469: raidPDiskPort.1.1.1.9 portB(2)
6470: raidPDiskPort.1.1.1.10 portA(1)
6471: raidPDiskPort.1.1.1.11 portB(2)
6472: raidPDiskPort.1.1.1.12 portB(2)
6473: raidPDiskPort.1.1.1.13 portA(1)
6474: raidPDiskPort.1.1.1.14 portA(1)
6475: raidPDiskPort.1.1.1.15 portA(1)
6476: raidPDiskPort.1.1.1.16 portB(2)
6477: raidPDiskPort.1.1.1.17 portB(2)
6478: raidPDiskPort.2.1.1.1 portA(1)
6479: raidPDiskPort.2.1.1.2 portB(2)
6480: raidPDiskPort.2.1.1.3 portB(2)
6481: raidPDiskPort.2.1.1.4 portA(1)
6482: raidPDiskPort.2.1.1.5 portA(1)
6483: raidPDiskPort.2.1.1.6 portB(2)
6484: raidPDiskPort.2.1.1.7 portB(2)
6485: raidPDiskPort.2.1.1.8 portB(2)
6486: raidPDiskPort.2.1.1.9 portB(2)
6487: raidPDiskPort.2.1.1.10 portA(1)
6488: raidPDiskPort.2.1.1.11 portA(1)
6489: raidPDiskPort.2.1.1.12 portA(1)
6490: raidPDiskPort.2.1.1.13 portB(2)
6491: raidPDiskPort.2.1.1.14 portA(1)
6492: raidPDiskPort.2.1.1.15 portA(1)
6493: raidPDiskPort.2.1.1.16 portB(2)
6494: raidPDiskPort.2.1.1.17 portA(1)
6495: raidPDiskPort.2.1.2.1 portB(2)
6496: raidPDiskPort.2.1.2.2 portA(1)
6497: raidPDiskPort.2.1.2.3 portB(2)
6498: raidPDiskPort.2.1.2.4 portA(1)
6499: raidPDiskPort.2.1.2.5 portB(2)
6500: raidPDiskPort.2.1.2.6 portA(1)
6501: raidPDiskPort.2.1.2.7 portB(2)
6502: raidPDiskPort.2.1.2.8 portA(1)
6503: raidPDiskPort.2.1.2.9 portA(1)
6504: raidPDiskPort.2.1.2.10 portA(1)
6505: raidPDiskPort.2.1.2.11 portA(1)
6506: raidPDiskPort.2.1.2.12 portA(1)
6507: raidPDiskPort.2.1.2.13 portB(2)
6508: raidPDiskPort.2.1.2.14 portB(2)
6509: raidPDiskPort.2.1.2.15 portB(2)
6510: raidPDiskPort.2.1.2.16 portB(2)
6511: raidPDiskPort.2.1.2.17 portB(2)
6512: raidPDiskPort.2.1.3.1 portB(2)
6513: raidPDiskPort.2.1.3.2 portA(1)
6514: raidPDiskPort.2.1.3.3 portA(1)
6515: raidPDiskPort.2.1.3.4 portA(1)
6516: raidPDiskPort.2.1.3.5 portA(1)
6517: raidPDiskPort.2.1.3.6 portA(1)
6518: raidPDiskPort.2.1.3.7 portA(1)
6519: raidPDiskPort.2.1.3.8 portA(1)
6520: raidPDiskPort.2.1.3.9 portA(1)
6521: raidPDiskPort.2.1.3.10 portA(1)
6522: raidPDiskPort.2.1.3.11 portB(2)
6523: raidPDiskPort.2.1.3.12 portB(2)
6524: raidPDiskPort.2.1.3.13 portB(2)
6525: raidPDiskPort.2.1.3.14 portB(2)
6526: raidPDiskPort.2.1.3.15 portB(2)
6527: raidPDiskPort.2.1.3.16 portB(2)
6528: raidPDiskPort.2.1.3.17 portB(2)
6529: raidPSecondaryDiskName.1.1.1.1 2b.02.20
6530: raidPSecondaryDiskName.1.1.1.2 2b.02.19
6531: raidPSecondaryDiskName.1.1.1.3 2b.02.14
6532: raidPSecondaryDiskName.1.1.1.4 2a.03.20
6533: raidPSecondaryDiskName.1.1.1.5 2a.03.16
6534: raidPSecondaryDiskName.1.1.1.6 2b.02.16
6535: raidPSecondaryDiskName.1.1.1.7 2a.03.18
6536: raidPSecondaryDiskName.1.1.1.8 2a.03.13
6537: raidPSecondaryDiskName.1.1.1.9 2a.03.15
6538: raidPSecondaryDiskName.1.1.1.10 2b.02.17
6539: raidPSecondaryDiskName.1.1.1.11 2a.03.19
6540: raidPSecondaryDiskName.1.1.1.12 2a.03.14
6541: raidPSecondaryDiskName.1.1.1.13 2b.02.21
6542: raidPSecondaryDiskName.1.1.1.14 2b.02.18
6543: raidPSecondaryDiskName.1.1.1.15 2b.02.15
6544: raidPSecondaryDiskName.1.1.1.16 2a.03.17
6545: raidPSecondaryDiskName.1.1.1.17 2a.03.21
6546: raidPSecondaryDiskName.2.1.1.1 2b.02.7
6547: raidPSecondaryDiskName.2.1.1.2 2a.03.6
6548: raidPSecondaryDiskName.2.1.1.3 2a.03.8
6549: raidPSecondaryDiskName.2.1.1.4 2b.02.12
6550: raidPSecondaryDiskName.2.1.1.5 2b.02.8
6551: raidPSecondaryDiskName.2.1.1.6 2a.03.10
6552: raidPSecondaryDiskName.2.1.1.7 2a.03.9
6553: raidPSecondaryDiskName.2.1.1.8 2a.03.7
6554: raidPSecondaryDiskName.2.1.1.9 2a.03.11
6555: raidPSecondaryDiskName.2.1.1.10 2b.02.13
6556: raidPSecondaryDiskName.2.1.1.11 2b.02.9
6557: raidPSecondaryDiskName.2.1.1.12 2b.02.6
6558: raidPSecondaryDiskName.2.1.1.13 2a.03.12
6559: raidPSecondaryDiskName.2.1.1.14 2b.02.11
6560: raidPSecondaryDiskName.2.1.1.15 2b.02.5
6561: raidPSecondaryDiskName.2.1.1.16 2a.03.5
6562: raidPSecondaryDiskName.2.1.1.17 2b.02.10
6563: raidPSecondaryDiskName.2.1.2.1 2a.03.2
6564: raidPSecondaryDiskName.2.1.2.2 2b.02.22
6565: raidPSecondaryDiskName.2.1.2.3 2a.03.0
6566: raidPSecondaryDiskName.2.1.2.4 2b.02.0
6567: raidPSecondaryDiskName.2.1.2.5 2a.03.3
6568: raidPSecondaryDiskName.2.1.2.6 2b.02.3
6569: raidPSecondaryDiskName.2.1.2.7 2a.03.4
6570: raidPSecondaryDiskName.2.1.2.8 2b.02.4
6571: raidPSecondaryDiskName.2.1.2.9 2d.00.14
6572: raidPSecondaryDiskName.2.1.2.10 2d.00.18
6573: raidPSecondaryDiskName.2.1.2.11 2d.00.16
6574: raidPSecondaryDiskName.2.1.2.12 2d.00.20
6575: raidPSecondaryDiskName.2.1.2.13 0a.00.17
6576: raidPSecondaryDiskName.2.1.2.14 0a.00.19
6577: raidPSecondaryDiskName.2.1.2.15 0a.00.15
6578: raidPSecondaryDiskName.2.1.2.16 0a.00.23
6579: raidPSecondaryDiskName.2.1.2.17 0a.00.21
6580: raidPSecondaryDiskName.2.1.3.1 2a.03.1
6581: raidPSecondaryDiskName.2.1.3.2 2b.02.1
6582: raidPSecondaryDiskName.2.1.3.3 2b.02.2
6583: raidPSecondaryDiskName.2.1.3.4 2d.00.12
6584: raidPSecondaryDiskName.2.1.3.5 2d.00.10
6585: raidPSecondaryDiskName.2.1.3.6 2d.00.2
6586: raidPSecondaryDiskName.2.1.3.7 2d.00.6
6587: raidPSecondaryDiskName.2.1.3.8 2d.00.0
6588: raidPSecondaryDiskName.2.1.3.9 2d.00.8
6589: raidPSecondaryDiskName.2.1.3.10 2d.00.4
6590: raidPSecondaryDiskName.2.1.3.11 0a.00.3
6591: raidPSecondaryDiskName.2.1.3.12 0a.00.13
6592: raidPSecondaryDiskName.2.1.3.13 0a.00.9
6593: raidPSecondaryDiskName.2.1.3.14 0a.00.11
6594: raidPSecondaryDiskName.2.1.3.15 0a.00.1
6595: raidPSecondaryDiskName.2.1.3.16 0a.00.5
6596: raidPSecondaryDiskName.2.1.3.17 0a.00.7
6597: raidPSecondaryDiskPort.1.1.1.1 portB(2)
6598: raidPSecondaryDiskPort.1.1.1.2 portB(2)
6599: raidPSecondaryDiskPort.1.1.1.3 portB(2)
6600: raidPSecondaryDiskPort.1.1.1.4 portA(1)
6601: raidPSecondaryDiskPort.1.1.1.5 portA(1)
6602: raidPSecondaryDiskPort.1.1.1.6 portB(2)
6603: raidPSecondaryDiskPort.1.1.1.7 portA(1)
6604: raidPSecondaryDiskPort.1.1.1.8 portA(1)
6605: raidPSecondaryDiskPort.1.1.1.9 portA(1)
6606: raidPSecondaryDiskPort.1.1.1.10 portB(2)
6607: raidPSecondaryDiskPort.1.1.1.11 portA(1)
6608: raidPSecondaryDiskPort.1.1.1.12 portA(1)
6609: raidPSecondaryDiskPort.1.1.1.13 portB(2)
6610: raidPSecondaryDiskPort.1.1.1.14 portB(2)
6611: raidPSecondaryDiskPort.1.1.1.15 portB(2)
6612: raidPSecondaryDiskPort.1.1.1.16 portA(1)
6613: raidPSecondaryDiskPort.1.1.1.17 portA(1)
6614: raidPSecondaryDiskPort.2.1.1.1 portB(2)
6615: raidPSecondaryDiskPort.2.1.1.2 portA(1)
6616: raidPSecondaryDiskPort.2.1.1.3 portA(1)
6617: raidPSecondaryDiskPort.2.1.1.4 portB(2)
6618: raidPSecondaryDiskPort.2.1.1.5 portB(2)
6619: raidPSecondaryDiskPort.2.1.1.6 portA(1)
6620: raidPSecondaryDiskPort.2.1.1.7 portA(1)
6621: raidPSecondaryDiskPort.2.1.1.8 portA(1)
6622: raidPSecondaryDiskPort.2.1.1.9 portA(1)
6623: raidPSecondaryDiskPort.2.1.1.10 portB(2)
6624: raidPSecondaryDiskPort.2.1.1.11 portB(2)
6625: raidPSecondaryDiskPort.2.1.1.12 portB(2)
6626: raidPSecondaryDiskPort.2.1.1.13 portA(1)
6627: raidPSecondaryDiskPort.2.1.1.14 portB(2)
6628: raidPSecondaryDiskPort.2.1.1.15 portB(2)
6629: raidPSecondaryDiskPort.2.1.1.16 portA(1)
6630: raidPSecondaryDiskPort.2.1.1.17 portB(2)
6631: raidPSecondaryDiskPort.2.1.2.1 portA(1)
6632: raidPSecondaryDiskPort.2.1.2.2 portB(2)
6633: raidPSecondaryDiskPort.2.1.2.3 portA(1)
6634: raidPSecondaryDiskPort.2.1.2.4 portB(2)
6635: raidPSecondaryDiskPort.2.1.2.5 portA(1)
6636: raidPSecondaryDiskPort.2.1.2.6 portB(2)
6637: raidPSecondaryDiskPort.2.1.2.7 portA(1)
6638: raidPSecondaryDiskPort.2.1.2.8 portB(2)
6639: raidPSecondaryDiskPort.2.1.2.9 portB(2)
6640: raidPSecondaryDiskPort.2.1.2.10 portB(2)
6641: raidPSecondaryDiskPort.2.1.2.11 portB(2)
6642: raidPSecondaryDiskPort.2.1.2.12 portB(2)
6643: raidPSecondaryDiskPort.2.1.2.13 portA(1)
6644: raidPSecondaryDiskPort.2.1.2.14 portA(1)
6645: raidPSecondaryDiskPort.2.1.2.15 portA(1)
6646: raidPSecondaryDiskPort.2.1.2.16 portA(1)
6647: raidPSecondaryDiskPort.2.1.2.17 portA(1)
6648: raidPSecondaryDiskPort.2.1.3.1 portA(1)
6649: raidPSecondaryDiskPort.2.1.3.2 portB(2)
6650: raidPSecondaryDiskPort.2.1.3.3 portB(2)
6651: raidPSecondaryDiskPort.2.1.3.4 portB(2)
6652: raidPSecondaryDiskPort.2.1.3.5 portB(2)
6653: raidPSecondaryDiskPort.2.1.3.6 portB(2)
6654: raidPSecondaryDiskPort.2.1.3.7 portB(2)
6655: raidPSecondaryDiskPort.2.1.3.8 portB(2)
6656: raidPSecondaryDiskPort.2.1.3.9 portB(2)
6657: raidPSecondaryDiskPort.2.1.3.10 portB(2)
6658: raidPSecondaryDiskPort.2.1.3.11 portA(1)
6659: raidPSecondaryDiskPort.2.1.3.12 portA(1)
6660: raidPSecondaryDiskPort.2.1.3.13 portA(1)
6661: raidPSecondaryDiskPort.2.1.3.14 portA(1)
6662: raidPSecondaryDiskPort.2.1.3.15 portA(1)
6663: raidPSecondaryDiskPort.2.1.3.16 portA(1)
6664: raidPSecondaryDiskPort.2.1.3.17 portA(1)
6665: raidPScsiAdapter.1.1.1.1 2a
6666: raidPScsiAdapter.1.1.1.2 2a
6667: raidPScsiAdapter.1.1.1.3 2a
6668: raidPScsiAdapter.1.1.1.4 2b
6669: raidPScsiAdapter.1.1.1.5 2b
6670: raidPScsiAdapter.1.1.1.6 2a
6671: raidPScsiAdapter.1.1.1.7 2b
6672: raidPScsiAdapter.1.1.1.8 2b
6673: raidPScsiAdapter.1.1.1.9 2b
6674: raidPScsiAdapter.1.1.1.10 2a
6675: raidPScsiAdapter.1.1.1.11 2b
6676: raidPScsiAdapter.1.1.1.12 2b
6677: raidPScsiAdapter.1.1.1.13 2a
6678: raidPScsiAdapter.1.1.1.14 2a
6679: raidPScsiAdapter.1.1.1.15 2a
6680: raidPScsiAdapter.1.1.1.16 2b
6681: raidPScsiAdapter.1.1.1.17 2b
6682: raidPScsiAdapter.2.1.1.1 2a
6683: raidPScsiAdapter.2.1.1.2 2b
6684: raidPScsiAdapter.2.1.1.3 2b
6685: raidPScsiAdapter.2.1.1.4 2a
6686: raidPScsiAdapter.2.1.1.5 2a
6687: raidPScsiAdapter.2.1.1.6 2b
6688: raidPScsiAdapter.2.1.1.7 2b
6689: raidPScsiAdapter.2.1.1.8 2b
6690: raidPScsiAdapter.2.1.1.9 2b
6691: raidPScsiAdapter.2.1.1.10 2a
6692: raidPScsiAdapter.2.1.1.11 2a
6693: raidPScsiAdapter.2.1.1.12 2a
6694: raidPScsiAdapter.2.1.1.13 2b
6695: raidPScsiAdapter.2.1.1.14 2a
6696: raidPScsiAdapter.2.1.1.15 2a
6697: raidPScsiAdapter.2.1.1.16 2b
6698: raidPScsiAdapter.2.1.1.17 2a
6699: raidPScsiAdapter.2.1.2.1 2b
6700: raidPScsiAdapter.2.1.2.2 2a
6701: raidPScsiAdapter.2.1.2.3 2b
6702: raidPScsiAdapter.2.1.2.4 2a
6703: raidPScsiAdapter.2.1.2.5 2b
6704: raidPScsiAdapter.2.1.2.6 2a
6705: raidPScsiAdapter.2.1.2.7 2b
6706: raidPScsiAdapter.2.1.2.8 2a
6707: raidPScsiAdapter.2.1.2.9 0a
6708: raidPScsiAdapter.2.1.2.10 0a
6709: raidPScsiAdapter.2.1.2.11 0a
6710: raidPScsiAdapter.2.1.2.12 0a
6711: raidPScsiAdapter.2.1.2.13 2d
6712: raidPScsiAdapter.2.1.2.14 2d
6713: raidPScsiAdapter.2.1.2.15 2d
6714: raidPScsiAdapter.2.1.2.16 2d
6715: raidPScsiAdapter.2.1.2.17 2d
6716: raidPScsiAdapter.2.1.3.1 2b
6717: raidPScsiAdapter.2.1.3.2 2a
6718: raidPScsiAdapter.2.1.3.3 2a
6719: raidPScsiAdapter.2.1.3.4 0a
6720: raidPScsiAdapter.2.1.3.5 0a
6721: raidPScsiAdapter.2.1.3.6 0a
6722: raidPScsiAdapter.2.1.3.7 0a
6723: raidPScsiAdapter.2.1.3.8 0a
6724: raidPScsiAdapter.2.1.3.9 0a
6725: raidPScsiAdapter.2.1.3.10 0a
6726: raidPScsiAdapter.2.1.3.11 2d
6727: raidPScsiAdapter.2.1.3.12 2d
6728: raidPScsiAdapter.2.1.3.13 2d
6729: raidPScsiAdapter.2.1.3.14 2d
6730: raidPScsiAdapter.2.1.3.15 2d
6731: raidPScsiAdapter.2.1.3.16 2d
6732: raidPScsiAdapter.2.1.3.17 2d
6733: raidPScsiId.1.1.1.1 540
6734: raidPScsiId.1.1.1.2 539
6735: raidPScsiId.1.1.1.3 534
6736: raidPScsiId.1.1.1.4 796
6737: raidPScsiId.1.1.1.5 792
6738: raidPScsiId.1.1.1.6 536
6739: raidPScsiId.1.1.1.7 794
6740: raidPScsiId.1.1.1.8 789
6741: raidPScsiId.1.1.1.9 791
6742: raidPScsiId.1.1.1.10 537
6743: raidPScsiId.1.1.1.11 795
6744: raidPScsiId.1.1.1.12 790
6745: raidPScsiId.1.1.1.13 541
6746: raidPScsiId.1.1.1.14 538
6747: raidPScsiId.1.1.1.15 535
6748: raidPScsiId.1.1.1.16 793
6749: raidPScsiId.1.1.1.17 797
6750: raidPScsiId.2.1.1.1 527
6751: raidPScsiId.2.1.1.2 782
6752: raidPScsiId.2.1.1.3 784
6753: raidPScsiId.2.1.1.4 532
6754: raidPScsiId.2.1.1.5 528
6755: raidPScsiId.2.1.1.6 786
6756: raidPScsiId.2.1.1.7 785
6757: raidPScsiId.2.1.1.8 783
6758: raidPScsiId.2.1.1.9 787
6759: raidPScsiId.2.1.1.10 533
6760: raidPScsiId.2.1.1.11 529
6761: raidPScsiId.2.1.1.12 526
6762: raidPScsiId.2.1.1.13 788
6763: raidPScsiId.2.1.1.14 531
6764: raidPScsiId.2.1.1.15 525
6765: raidPScsiId.2.1.1.16 781
6766: raidPScsiId.2.1.1.17 530
6767: raidPScsiId.2.1.2.1 778
6768: raidPScsiId.2.1.2.2 542
6769: raidPScsiId.2.1.2.3 776
6770: raidPScsiId.2.1.2.4 520
6771: raidPScsiId.2.1.2.5 779
6772: raidPScsiId.2.1.2.6 523
6773: raidPScsiId.2.1.2.7 780
6774: raidPScsiId.2.1.2.8 524
6775: raidPScsiId.2.1.2.9 22
6776: raidPScsiId.2.1.2.10 26
6777: raidPScsiId.2.1.2.11 24
6778: raidPScsiId.2.1.2.12 28
6779: raidPScsiId.2.1.2.13 25
6780: raidPScsiId.2.1.2.14 27
6781: raidPScsiId.2.1.2.15 23
6782: raidPScsiId.2.1.2.16 31
6783: raidPScsiId.2.1.2.17 29
6784: raidPScsiId.2.1.3.1 777
6785: raidPScsiId.2.1.3.2 521
6786: raidPScsiId.2.1.3.3 522
6787: raidPScsiId.2.1.3.4 20
6788: raidPScsiId.2.1.3.5 18
6789: raidPScsiId.2.1.3.6 10
6790: raidPScsiId.2.1.3.7 14
6791: raidPScsiId.2.1.3.8 8
6792: raidPScsiId.2.1.3.9 16
6793: raidPScsiId.2.1.3.10 12
6794: raidPScsiId.2.1.3.11 11
6795: raidPScsiId.2.1.3.12 21
6796: raidPScsiId.2.1.3.13 17
6797: raidPScsiId.2.1.3.14 19
6798: raidPScsiId.2.1.3.15 9
6799: raidPScsiId.2.1.3.16 13
6800: raidPScsiId.2.1.3.17 15
6801: raidPDiskId.1.1.1.1 5767169
6802: raidPDiskId.1.1.1.2 5505025
6803: raidPDiskId.1.1.1.3 5242881
6804: raidPDiskId.1.1.1.4 5177345
6805: raidPDiskId.1.1.1.5 4915201
6806: raidPDiskId.1.1.1.6 4849665
6807: raidPDiskId.1.1.1.7 4784129
6808: raidPDiskId.1.1.1.8 4587521
6809: raidPDiskId.1.1.1.9 4456449
6810: raidPDiskId.1.1.1.10 4259841
6811: raidPDiskId.1.1.1.11 4194305
6812: raidPDiskId.1.1.1.12 4128769
6813: raidPDiskId.1.1.1.13 4063233
